Taxa	ADW	FW	ML	pSL	RL	SL	TL
F7584/R31	0.032256437327461	0.397906517686012	1.56217397106152	16.6558091533473	19.339494048381	18.0480037101693	37.6717224830107
FBHJ/han49	0.0273172083967061	0.281482633132026	1.79343221433923	13.0830435808866	15.2018229511326	14.8616658170574	30.210468895509
GN4095/ji833	0.03163678303886	0.493749084495201	1.74231436381986	18.2007057934528	20.5605917343576	19.8026918418934	40.5932526273408
HHe01/ji444	0.0248335181682751	0.304171860911799	1.93222573973472	14.0929198175157	16.7611517577866	16.0316067420132	33.0236533376813
HHe01/ji533	0.0392322744743371	0.347565714655709	1.91502997382161	15.8265059652261	20.6054735081055	17.8135349111403	38.7337052064378
HHe01/SW153	0.0261143500717747	0.268084391154294	1.68509654852116	13.3031110353108	17.2757230707037	14.9097978872389	32.5908514104761
HHe01/yan172	0.0359013762366243	0.428234834866644	1.62246494164099	17.3826055915619	17.9204545780577	18.9206590943357	36.9021651073583
huobai/nan21-3	0.03163678303886	0.358819601070715	1.93915867141287	17.4695286441859	21.096547831261	19.4154754741939	40.8966623372053
IBB14/91huang5	0.0273172083967061	0.371311284297839	1.89181981294249	17.321734347402	18.4871360413861	19.1689645676144	37.5368898865116
IBB14/B7	0.0245805385552843	0.249622360187581	1.92056021337603	12.1947193851709	14.4768476118551	14.1285109711303	28.8308041692689
IBB14/equn3	0.0285200667216375	0.31373992469002	1.87588810496872	12.9463561424206	15.3337205027118	14.8390553690268	30.3075613246919
IBB14/SC30-1	0.0273172083967061	0.275748421011527	2.01798148303499	13.727376695779	14.4090482004606	15.8540515758635	30.013837802892
IBB14/T24	0.0334592956523924	0.349824302175749	1.66660501474562	13.7091890193848	17.5481488448662	15.233538703039	33.224731102061
J8606/lan766-4-2	0.0254946957831736	0.305732750661413	2.15425831136861	13.7012632261623	16.0353977358916	16.0605669719699	32.0943615276769
ji444/ji533	0.027468722470263	0.309084186037777	1.93004830697238	13.0838343122724	15.8531844135871	15.0359124516932	31.1512973233983
ji444/XOP2	0.0325480393456262	0.353219482714316	1.97401704446655	14.504070103525	17.2662640388105	16.5635398141317	34.0050867162078
ji444/yan172	0.034678641440502	0.4168217448058	1.99896306348919	16.6978526139175	20.4929172254192	18.748359200401	39.6025923184281
ji533/Lx9801	0.0353316648666529	0.553801553677027	1.9093595163719	17.3594341693869	23.0377340418904	19.2463369803798	43.1248972825919
ji533/PHW20	0.0304648989148012	0.415546009602135	2.013360298525	15.3904891621483	18.6856776108233	17.5378794854178	36.6095699474256
ji63/PHR55	0.0291397210102385	0.275748421011527	1.94227213396076	12.604497502262	13.6328359221868	14.6149591992251	28.0633468109062
KP3130/PHW43	0.035518515157602	0.411593643263744	1.83277121483086	17.4852041351364	20.4809840642182	19.2867938152959	39.9577096181673
L473/ji444	0.0348548401787929	0.381300176399133	2.25348771225529	16.9760546758643	18.4066768428256	19.5251575219915	37.829718290296
LH127/F7	0.0397171520659028	0.473636257146062	1.97400978638203	19.342112740275	20.4168700014273	21.3027302482535	41.8284991872941
LH162/xuan6	0.0279368626853071	0.257708133532539	1.75664338218899	12.0723066548397	14.9400713335243	13.7956032253987	28.970634892884
LH82/2MA22	0.0256040465399856	0.251334960052726	1.87211021532248	11.7556228599128	12.0282232068499	13.6511444801532	25.589725062362
LH82/shuang741	0.0273721035231941	0.248488407932729	1.97953050079055	12.7315053315556	14.4057577945638	14.7761622428609	29.2445794690307
liao2204/liao7794	0.0285200667216375	0.390524231091012	1.9235859940806	14.8014815854495	19.1783607217769	16.7491033607528	36.331241090478
Lo1067/han21	0.0261143500717747	0.282611151824752	1.75664338218899	12.678789972753	15.150017557091	14.3969146302013	29.7217171579446
Lp215D/PHJ75	0.0441653769276584	0.559885993779439	1.89180960139141	20.2541974575135	21.0379679966359	22.1096806888112	43.2516760684936
luosu3/dan598	0.0297358938693882	0.335946999497024	1.95569536744226	14.9657079114012	19.7173347207443	16.9295389829233	37.2506836867189
Lx9801/M3736	0.0237648418153585	0.298270503363162	1.81119880014266	14.1305228584886	20.0450200811	15.934320590032	36.7328139037313
MDF-13D/fangyin	0.0304648989148012	0.346156517189494	1.8371393526874	14.0640095685199	17.4540568812905	15.8761647711119	33.8038458480217
mei68113/zheng653	0.0323807432891685	0.424507932365164	1.96367339888742	14.8995533716617	19.6494924470224	16.8934843248229	36.9432614895825
MO113/PHK05	0.0327847462373033	0.37351237200568	1.84260596495376	16.7402231182634	18.843325221816	18.5604810131534	37.4864162745688
MP/1101	0.0254402401528497	0.273293561528331	1.93116189107469	13.4076401423669	17.0945596856927	15.4180071490352	32.795433228326
MP/91huang10	0.0310947635897984	0.310923120021389	1.80812955725281	12.7492617153647	15.0475978027637	14.5486002365358	29.880433745118
MP/A554	0.0254946957831736	0.29074058583647	1.91198839433106	13.5445824084623	16.4235038750285	15.4926496326773	32.0726894055437
MP/BM	0.0261692451982627	0.292854075840966	1.7574562336347	12.1684943120011	14.9977370733949	13.8653742038341	29.0853557746243
MP/LH162	0.0261692451982627	0.265090420127538	2.07492627901432	13.0882602244457	12.923012590624	15.2713598703454	27.9677396184277
MP/zhangxi28	0.0309622336237709	0.360508985602261	1.9540308811414	15.1783129337572	17.2999264365426	17.2103329589896	34.464615843575
MP/zhonghuang64	0.0237270782961293	0.248488407932729	2.13454864040418	12.6779920976221	14.0121086253762	14.9530185383911	28.9441465630064
N68a/5707	0.0285200667216375	0.31373992469002	1.98320835547046	15.8360707748309	20.5036462580416	17.8632980225929	38.7947909198768
NN14B/E28	0.0297593752988395	0.334492439933531	1.81626574357885	14.3912134586258	15.0450444453076	16.1831632150562	31.1187301709574
PHJ40/C521	0.0275488787331493	0.312924171994148	1.84746411666125	12.5650700259801	15.8738653888257	14.3849603105584	30.5428009512471
PHJ40/F7	0.0305635166412295	0.36123661401922	2.247192344431	15.3865361041275	19.8757934843918	17.6976555822612	38.0294666030869
PHJ40/shuang741	0.0268198736877364	0.324861989257484	2.16519190287282	13.8765127207846	15.8821839393503	16.2338605206301	32.2311140202127
PHJ75/807	0.0425043247334434	0.528820769292823	1.72138566165522	18.6352061028455	23.1099881413139	20.1872306068417	43.9512268072466
PHJ75/B7	0.0366274169475663	0.498488686811122	2.10677861264462	19.6159896097936	21.9432139823687	21.8894439084751	44.1979357420247
PHJ75/RS710	0.0353718957387653	0.435646640156383	2.1150667892964	18.2527068133651	22.4714697624557	20.4145580273071	43.293169887569
PHR30/ji533	0.0285228041910582	0.383324446679489	1.81115942921899	16.2450615776244	18.4090421340131	17.9927792802789	36.5816557239753
PHR30/Q1261	0.039455142402832	0.446556022248493	1.86396363269074	18.3155172804175	22.3931622701418	20.1447442349323	42.8957000871077
PHR55/longkang1	0.028775218487532	0.355107836254472	2.01624194934031	15.1783129337572	16.8937757822541	17.3536474669378	34.0757203951021
PHT22/NN14B	0.0334592956523924	0.383379757015554	1.89605919484474	17.7439115766623	20.5991713897812	19.622024740388	40.4507268637349
PHT77/K22	0.0297593752988395	0.349019200603989	1.85203916041277	13.1247335888657	16.9345604574078	14.980540405451	32.2603752138495
PHT77/MO113	0.028155564198931	0.270159642678646	2.10245307825019	12.571763504886	13.6672723531512	14.8036841099208	28.3697690808355
PHW03/yun147	0.0331986678350998	0.354090115368258	2.19119035711201	17.0439336360121	18.237285023309	19.3194254627504	37.6314769336882
PHW20/Lx9801	0.034109924141866	0.450796173787005	2.07434068398374	17.5846254063523	24.4759627345252	19.7446222544391	45.2560594222515
PHW43/ji846	0.0251301932604672	0.295695193428796	2.03697897207328	13.765603365673	16.237686263788	16.016045392755	32.1701326975844
PHW43/luosu3	0.0273172083967061	0.299735884731436	2.00283961322014	13.4662419996123	15.4439979048258	15.5700929062172	30.989083298885
PHWG5/han21	0.0300509773170047	0.411593643263744	2.05897046765769	16.9163095404333	23.0137607832131	19.0312393108383	42.6014187764356
Q1261/030-1	0.0273172083967061	0.354471736376649	2.22616121974709	13.8415697071573	17.3684150842487	16.2066895247286	33.8082122282826
RS710/ji444	0.0304648989148012	0.323726470689726	1.80599007119531	14.9033479317745	17.4672256479577	16.5824494324301	34.315086801435
SC-9/yi36	0.0261143500717747	0.288939743867881	1.56891989588254	12.3453506743505	15.6501755241697	13.8572565128	29.8825445805132
SC11-1/1101	0.0291397210102385	0.29074058583647	1.79085343581229	12.9178591376621	14.8341168290392	14.6665880482517	29.515378993829
SC24-1/E601	0.0298142704253275	0.343508503049585	1.723791663745	15.2587768177874	16.4384701672266	16.755609223218	33.0676600422571
SC30-1/030-1	0.0450449998230606	0.512766697862333	1.72304198026343	18.021051806167	18.7794046848899	19.4487395913933	38.2818203758595
shen5005/W968	0.0268198736877364	0.372836916697302	2.08948255379859	13.0669951626677	15.3092653530053	15.3045412381513	30.7790818372899
W182bn/F7	0.0276795388144221	0.318460893311042	2.01127327322456	13.6928737290707	16.4299310851053	15.8167889439973	32.4587856685236
W64A/shuang741	0.0254946957831736	0.298936549125305	1.98029246667445	13.5706675192035	15.8426459764205	15.6014288562766	31.566806637577
W9706/ji444	0.0311580084930461	0.387031432982409	1.9955697963012	18.2331728755469	22.2768091928721	20.2457211681022	42.7845466773296
wu109/ji444	0.0267941101689541	0.360709593156021	1.57696329857828	14.9378633821852	19.1060856346668	16.4267989159398	35.892539855303
wu126/1538	0.0273172083967061	0.473933121905825	1.9540308811414	16.4935942557665	18.8308019796302	18.5001635305231	37.4202212519697
wu126/757	0.0327847462373033	0.485638728560728	1.88170465470137	17.8271914255968	22.0787647595952	19.6745864038321	42.2152425638701
wu126/PHN37	0.0346072588508357	0.500938868644769	1.85034576747655	18.6857297924488	20.7990705350285	20.4110236364985	41.4258443712414
wu126/zheng653	0.0281644164059878	0.390454754160552	1.56161036160841	13.4813744050457	16.9580420447411	14.9786516819094	32.2935908057716
XOP2/PHW20	0.0346072588508357	0.503629326350659	1.94227213396076	18.532255105247	25.146651383249	20.4748335637445	46.4846506241058
xun971/E8501	0.0364297714643682	0.506627759315648	1.74542782636775	20.9608077795977	21.2840712366005	22.5399875248086	43.6889468689261
yan172/ji533	0.0285200667216375	0.319965679263073	2.03090624458235	13.2317600567328	15.8848293395744	15.3519386260643	31.374098141078
yan38/E8501	0.0273172083967061	0.320724915486356	1.60915099803413	13.727376695779	18.5488470179212	15.1570621140044	34.2832458631277
yan38/PHW03	0.040074796691433	0.521619924140591	2.04826522266469	19.9684959341641	22.9473832614731	22.0753278835691	45.2493396625148
yan38/yun147	0.0273172083967061	0.315815176214371	1.79241679902291	14.7122928622269	18.4173056613476	16.4661332879045	35.2196393381883
yue89E4-2/ji444	0.0227253547266848	0.285514127228611	1.77295299159047	13.0093983258137	13.9970654999431	14.7620792072088	28.8901982697912
zheng653/2005	0.0261692451982627	0.284095860223909	2.13853211840439	13.0666412811052	16.0635618709602	15.5613216569834	31.6287468829071
zheng653/Z31B	0.0290498450514558	0.408611601056942	1.80102171789776	14.7283311087864	19.144862678378	16.5017462316388	36.0623524405298
zhonger02/H114	0.0261143500717747	0.317890427738722	1.48238051979563	13.6241904389119	16.8164657066516	14.9274835167919	32.0801154702349
ZPON7/M22	0.0297593752988395	0.411276746334524	2.07860413369424	17.031199666013	20.6217410087979	19.1897202390693	40.0566091251786
